method,layout_index,in_sample,gap_bin,gap_percent,n_candidates,solver,tolerance,finite,success,visited_count,worst_distance,path_length,elapsed_seconds,nfev,error,target_1_distance,target_2_distance,target_3_distance,target_4_distance
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_4000,0.02,True,False,0,0.37765859325828516,1.378355397299301,0.1026684992493756,16000,,0.37765859325828516,0.05147948899967852,0.031239171530528062,0.1327666915244666
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_4000,0.05,True,False,1,0.37765859325828516,1.378355397299301,0.1026684992493756,16000,,0.37765859325828516,0.05147948899967852,0.031239171530528062,0.1327666915244666
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_8000,0.02,True,False,2,0.17924783386929655,1.147760510948808,0.20714876350029954,32000,,0.002519247969878424,0.0005270409269967615,0.17924783386929655,0.023267789287104126
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_8000,0.05,True,False,3,0.17924783386929655,1.147760510948808,0.20714876350029954,32000,,0.002519247969878424,0.0005270409269967615,0.17924783386929655,0.023267789287104126
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_8000,0.02,True,False,2,0.40491199517370735,1.7143685692108286,0.20714876350029954,32000,,0.40491199517370735,0.40307293580401327,0.0027492248319006827,0.0007363781094519362
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_8000,0.05,True,False,2,0.40491199517370735,1.7143685692108286,0.20714876350029954,32000,,0.40491199517370735,0.40307293580401327,0.0027492248319006827,0.0007363781094519362
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_8000,0.02,True,False,2,0.05539340420185743,1.2070089963844661,0.20714876350029954,32000,,0.036347899865798075,0.05539340420185743,0.005198808355218584,0.0016988665103190167
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_8000,0.05,True,False,3,0.05539340420185743,1.2070089963844661,0.20714876350029954,32000,,0.036347899865798075,0.05539340420185743,0.005198808355218584,0.0016988665103190167
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_8000,0.02,True,False,0,0.38161100055905,1.3724373193809725,0.20714876350029954,32000,,0.030824137785520074,0.16818164437090588,0.38161100055905,0.04845297150955602
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_8000,0.05,True,False,2,0.38161100055905,1.3724373193809725,0.20714876350029954,32000,,0.030824137785520074,0.16818164437090588,0.38161100055905,0.04845297150955602
