method,layout_index,in_sample,gap_bin,gap_percent,n_candidates,tolerance,classification,numerically_agreed,dop_agreed,rk4_agreed,single_control_ok,single_exact_max_error,dop_position_delta,dop_distance_delta,metric_grid_distance_delta,rk4_last_position_delta,rk4_last_distance_delta,rk4_vs_dop_position_delta,rk4_vs_dop_distance_delta,dop_tight_success,dop_tight_worst_distance,rk4_coarsest_steps,rk4_highest_steps,rk4_coarsest_worst_distance,rk4_high_worst_distance,error
analytic_single,841,True,≥10%,19.68704575672133,1,0.02,PASS_STABLE,True,True,True,True,1.818360945611186e-15,0.0,0.0,0.0,3.631812557664104e-05,3.803411981266365e-05,2.465817051876451e-05,2.7906600858081775e-05,True,1.4130832128153975e-15,1000,8000,0.00021454107363306265,2.7906600858533603e-05,
analytic_single,841,True,≥10%,19.68704575672133,1,0.05,PASS_STABLE,True,True,True,True,1.818360945611186e-15,0.0,0.0,0.0,3.631812557664104e-05,3.803411981266365e-05,2.465817051876451e-05,2.7906600858081775e-05,True,1.4130832128153975e-15,1000,8000,0.00021454107363306265,2.7906600858533603e-05,
analytic_single,851,True,1–<5%,2.1041070289720567,2,0.02,PASS_STABLE,True,True,True,True,1.9076784904469936e-15,0.0,0.0,0.0,0.00010616367926816231,4.498901719137834e-05,2.3218196758685916e-05,4.077533548350883e-05,True,1.336885555457667e-15,1000,8000,0.00024703512246608577,4.077533548375863e-05,
analytic_single,851,True,1–<5%,2.1041070289720567,2,0.05,PASS_STABLE,True,True,True,True,1.9076784904469936e-15,0.0,0.0,0.0,0.00010616367926816231,4.498901719137834e-05,2.3218196758685916e-05,4.077533548350883e-05,True,1.336885555457667e-15,1000,8000,0.00024703512246608577,4.077533548375863e-05,
analytic_single,870,True,≥10%,11.36119213984159,1,0.02,PASS_STABLE,True,True,True,True,2.445012586343469e-15,0.0,0.0,0.0,7.300186488119295e-05,4.544389040814377e-05,2.5345790687426315e-05,3.23722742809689e-05,True,2.3329547837106334e-15,1000,8000,0.00018922240580574733,3.237227428300473e-05,
analytic_single,870,True,≥10%,11.36119213984159,1,0.05,PASS_STABLE,True,True,True,True,2.445012586343469e-15,0.0,0.0,0.0,7.300186488119295e-05,4.544389040814377e-05,2.5345790687426315e-05,3.23722742809689e-05,True,2.3329547837106334e-15,1000,8000,0.00018922240580574733,3.237227428300473e-05,
analytic_single,877,True,5–<10%,6.0724060020342945,1,0.02,PASS_STABLE,True,True,True,True,1.4528658640935888e-15,0.0,0.0,0.0,0.00017267596343466387,0.00014723804852923722,4.8355853031760395e-05,4.2423129118809744e-05,True,6.004449063730082e-16,1000,8000,0.0005924045564813319,4.242312911941019e-05,
analytic_single,877,True,5–<10%,6.0724060020342945,1,0.05,PASS_STABLE,True,True,True,True,1.4528658640935888e-15,0.0,0.0,0.0,0.00017267596343466387,0.00014723804852923722,4.8355853031760395e-05,4.2423129118809744e-05,True,6.004449063730082e-16,1000,8000,0.0005924045564813319,4.242312911941019e-05,
analytic_single,884,True,≥10%,16.712891037458977,1,0.02,PASS_STABLE,True,True,True,True,1.5895974606912448e-15,0.0,0.0,0.0,4.340463210139454e-05,2.558620472278634e-05,2.199850440757362e-05,1.1520081892863457e-05,True,1.4697356992414397e-15,1000,8000,0.00012165370887045417,1.1520081894333193e-05,
analytic_single,884,True,≥10%,16.712891037458977,1,0.05,PASS_STABLE,True,True,True,True,1.5895974606912448e-15,0.0,0.0,0.0,4.340463210139454e-05,2.558620472278634e-05,2.199850440757362e-05,1.1520081892863457e-05,True,1.4697356992414397e-15,1000,8000,0.00012165370887045417,1.1520081894333193e-05,
analytic_single,887,True,<1%,0.3898728472219019,4,0.02,PASS_STABLE,True,True,True,True,8.252325904466732e-16,0.0,0.0,0.0,0.00010925393675392152,8.84411962871704e-05,5.9859514276979025e-05,3.280490857886602e-05,True,7.731808680624463e-16,1000,8000,0.00023435146575451855,3.28049085791897e-05,
analytic_single,887,True,<1%,0.3898728472219019,4,0.05,PASS_STABLE,True,True,True,True,8.252325904466732e-16,0.0,0.0,0.0,0.00010925393675392152,8.84411962871704e-05,5.9859514276979025e-05,3.280490857886602e-05,True,7.731808680624463e-16,1000,8000,0.00023435146575451855,3.28049085791897e-05,
analytic_single,888,True,5–<10%,9.442329587982618,1,0.02,PASS_STABLE,True,True,True,True,2.0380985511143445e-15,0.0,0.0,0.0,0.00011927190113639142,4.977099432828517e-05,2.176945242816859e-05,1.4777793954706868e-05,True,1.7183817360337924e-15,1000,8000,0.0001975901639845836,1.4777793956346092e-05,
analytic_single,888,True,5–<10%,9.442329587982618,1,0.05,PASS_STABLE,True,True,True,True,2.0380985511143445e-15,0.0,0.0,0.0,0.00011927190113639142,4.977099432828517e-05,2.176945242816859e-05,1.4777793954706868e-05,True,1.7183817360337924e-15,1000,8000,0.0001975901639845836,1.4777793956346092e-05,
analytic_single,896,True,≥10%,12.612114165162211,1,0.02,PASS_STABLE,True,True,True,True,2.1556631856153973e-15,0.0,0.0,0.0,8.402515658320302e-05,4.864014228627406e-05,5.5765719225545635e-05,2.5943112316851863e-05,True,1.916542091876757e-15,1000,8000,0.00022310910630630242,2.5943112318768404e-05,
analytic_single,896,True,≥10%,12.612114165162211,1,0.05,PASS_STABLE,True,True,True,True,2.1556631856153973e-15,0.0,0.0,0.0,8.402515658320302e-05,4.864014228627406e-05,5.5765719225545635e-05,2.5943112316851863e-05,True,1.916542091876757e-15,1000,8000,0.00022310910630630242,2.5943112318768404e-05,
analytic_single,899,True,≥10%,12.302959003714438,1,0.02,PASS_STABLE,True,True,True,True,1.3426356273935429e-15,0.0,0.0,0.0,8.988877648927738e-05,8.677571764757844e-05,2.2990685890392783e-05,3.039742209362472e-05,True,1.072098405376252e-15,1000,8000,0.0003935507206628766,3.039742209402502e-05,
analytic_single,899,True,≥10%,12.302959003714438,1,0.05,PASS_STABLE,True,True,True,True,1.3426356273935429e-15,0.0,0.0,0.0,8.988877648927738e-05,8.677571764757844e-05,2.2990685890392783e-05,3.039742209362472e-05,True,1.072098405376252e-15,1000,8000,0.0003935507206628766,3.039742209402502e-05,
analytic_single,904,True,5–<10%,7.969415705416788,1,0.02,PASS_STABLE,True,True,True,True,1.2412670766236366e-15,0.0,0.0,0.0,9.572360643912268e-05,8.117845820138124e-05,5.514949647008423e-05,3.322890544632056e-05,True,1.0448048107080504e-15,1000,8000,0.0003388621825707733,3.322890544647757e-05,
analytic_single,904,True,5–<10%,7.969415705416788,1,0.05,PASS_STABLE,True,True,True,True,1.2412670766236366e-15,0.0,0.0,0.0,9.572360643912268e-05,8.117845820138124e-05,5.514949647008423e-05,3.322890544632056e-05,True,1.0448048107080504e-15,1000,8000,0.0003388621825707733,3.322890544647757e-05,
analytic_single,912,True,1–<5%,1.9471884323218809,4,0.02,PASS_STABLE,True,True,True,True,9.485749680535094e-16,0.0,0.0,0.0,0.00011547129181201722,3.230464333564804e-05,9.347872013910297e-05,0.00010261255943814303,True,8.08254562088053e-16,1000,8000,0.00034319069081277325,0.00010261255943865481,
analytic_single,912,True,1–<5%,1.9471884323218809,4,0.05,PASS_STABLE,True,True,True,True,9.485749680535094e-16,0.0,0.0,0.0,0.00011547129181201722,3.230464333564804e-05,9.347872013910297e-05,0.00010261255943814303,True,8.08254562088053e-16,1000,8000,0.00034319069081277325,0.00010261255943865481,
analytic_single,930,True,1–<5%,2.734794214588924,2,0.02,PASS_STABLE,True,True,True,True,1.6326319374041212e-15,0.0,0.0,0.0,3.997234918023284e-05,3.425361662297574e-05,5.0415211350077384e-05,4.6392819762314466e-05,True,1.1430445635548515e-15,1000,8000,0.00019229727862772982,4.6392819762453244e-05,
analytic_single,930,True,1–<5%,2.734794214588924,2,0.05,PASS_STABLE,True,True,True,True,1.6326319374041212e-15,0.0,0.0,0.0,3.997234918023284e-05,3.425361662297574e-05,5.0415211350077384e-05,4.6392819762314466e-05,True,1.1430445635548515e-15,1000,8000,0.00019229727862772982,4.6392819762453244e-05,
analytic_single,931,True,1–<5%,4.546645294731375,2,0.02,PASS_STABLE,True,True,True,True,1.2947314098277875e-15,0.0,0.0,0.0,0.0001670265372254401,0.00014197752700529205,3.92383217123041e-05,4.610566720305391e-05,True,5.721958498152797e-16,1000,8000,0.0004832613717123939,4.610566720333696e-05,
analytic_single,931,True,1–<5%,4.546645294731375,2,0.05,PASS_STABLE,True,True,True,True,1.2947314098277875e-15,0.0,0.0,0.0,0.0001670265372254401,0.00014197752700529205,3.92383217123041e-05,4.610566720305391e-05,True,5.721958498152797e-16,1000,8000,0.0004832613717123939,4.610566720333696e-05,
analytic_single,938,True,≥10%,11.015767872680659,1,0.02,PASS_STABLE,True,True,True,True,1.4812222630807097e-15,0.0,0.0,0.0,0.0001365888849642505,0.00012281209712114406,2.806912372663817e-05,2.0301378836511343e-05,True,5.978733960281817e-16,1000,8000,0.00025163146397341366,2.0301378837109216e-05,
analytic_single,938,True,≥10%,11.015767872680659,1,0.05,PASS_STABLE,True,True,True,True,1.4812222630807097e-15,0.0,0.0,0.0,0.0001365888849642505,0.00012281209712114406,2.806912372663817e-05,2.0301378836511343e-05,True,5.978733960281817e-16,1000,8000,0.00025163146397341366,2.0301378837109216e-05,
analytic_single,939,True,1–<5%,4.323129946598923,2,0.02,PASS_STABLE,True,True,True,True,1.887379141862766e-15,0.0,0.0,0.0,8.343429730444987e-05,4.961840481714052e-05,1.97667479100616e-05,4.6199332760745116e-05,True,1.5100665727558131e-15,1000,8000,0.00044096410263571407,4.619933276154571e-05,
analytic_single,939,True,1–<5%,4.323129946598923,2,0.05,PASS_STABLE,True,True,True,True,1.887379141862766e-15,0.0,0.0,0.0,8.343429730444987e-05,4.961840481714052e-05,1.97667479100616e-05,4.6199332760745116e-05,True,1.5100665727558131e-15,1000,8000,0.00044096410263571407,4.619933276154571e-05,
analytic_single,944,True,1–<5%,4.08949443207416,3,0.02,PASS_STABLE,True,True,True,True,1.656056835017272e-15,0.0,0.0,0.0,6.711052172340925e-05,4.176486847974756e-05,9.79195177770321e-05,6.879361026704219e-05,True,1.336885555457667e-15,1000,8000,0.00037916553679305054,6.879361026804139e-05,
analytic_single,944,True,1–<5%,4.08949443207416,3,0.05,PASS_STABLE,True,True,True,True,1.656056835017272e-15,0.0,0.0,0.0,6.711052172340925e-05,4.176486847974756e-05,9.79195177770321e-05,6.879361026704219e-05,True,1.336885555457667e-15,1000,8000,0.00037916553679305054,6.879361026804139e-05,
analytic_single,946,True,5–<10%,7.7658799070424225,1,0.02,PASS_STABLE,True,True,True,True,1.5895974606912448e-15,0.0,0.0,0.0,0.00011068930579693503,0.00010632216169846782,2.2298517938827517e-05,2.7920647829316406e-05,True,1.5700924586837751e-15,1000,8000,0.00021023588775630756,2.7920647829716704e-05,
analytic_single,946,True,5–<10%,7.7658799070424225,1,0.05,PASS_STABLE,True,True,True,True,1.5895974606912448e-15,0.0,0.0,0.0,0.00011068930579693503,0.00010632216169846782,2.2298517938827517e-05,2.7920647829316406e-05,True,1.5700924586837751e-15,1000,8000,0.00021023588775630756,2.7920647829716704e-05,
analytic_single,950,True,1–<5%,3.6405625339057925,2,0.02,PASS_STABLE,True,True,True,True,1.916542091876757e-15,0.0,0.0,0.0,0.00022110939008286189,0.00015582925887013595,9.76192515678534e-05,8.05660063451348e-05,True,1.3506446028928519e-15,1000,8000,0.00039207336410143195,8.056600634519031e-05,
analytic_single,950,True,1–<5%,3.6405625339057925,2,0.05,PASS_STABLE,True,True,True,True,1.916542091876757e-15,0.0,0.0,0.0,0.00022110939008286189,0.00015582925887013595,9.76192515678534e-05,8.05660063451348e-05,True,1.3506446028928519e-15,1000,8000,0.00039207336410143195,8.056600634519031e-05,
analytic_single,967,True,≥10%,19.700098707896284,1,0.02,PASS_STABLE,True,True,True,True,1.6504651808933464e-15,0.0,0.0,0.0,3.9799679520842064e-05,1.4253921850323192e-05,1.6070590438301882e-05,2.3049791730492594e-05,True,1.0053497077208614e-15,1000,8000,0.00019704465711445368,2.3049791730670315e-05,
analytic_single,967,True,≥10%,19.700098707896284,1,0.05,PASS_STABLE,True,True,True,True,1.6504651808933464e-15,0.0,0.0,0.0,3.9799679520842064e-05,1.4253921850323192e-05,1.6070590438301882e-05,2.3049791730492594e-05,True,1.0053497077208614e-15,1000,8000,0.00019704465711445368,2.3049791730670315e-05,
analytic_single,982,True,1–<5%,2.8592411278979433,2,0.02,PASS_STABLE,True,True,True,True,1.5463617361248926e-15,0.0,0.0,0.0,0.00017442372872008348,0.00011179097114061822,6.873736312690949e-05,5.907234160898033e-05,True,9.930136612989092e-16,1000,8000,0.0005786254591534477,5.907234160909135e-05,
analytic_single,982,True,1–<5%,2.8592411278979433,2,0.05,PASS_STABLE,True,True,True,True,1.5463617361248926e-15,0.0,0.0,0.0,0.00017442372872008348,0.00011179097114061822,6.873736312690949e-05,5.907234160898033e-05,True,9.930136612989092e-16,1000,8000,0.0005786254591534477,5.907234160909135e-05,
analytic_single,993,True,<1%,0.43365940408650583,2,0.02,PASS_STABLE,True,True,True,True,1.609823385706477e-15,0.0,0.0,0.0,0.00013680644424060833,3.0093055274747488e-05,6.4020828905232e-05,6.878345267759981e-05,True,1.4528658640935888e-15,1000,8000,0.00023842101908817367,6.878345267759981e-05,
analytic_single,993,True,<1%,0.43365940408650583,2,0.05,PASS_STABLE,True,True,True,True,1.609823385706477e-15,0.0,0.0,0.0,0.00013680644424060833,3.0093055274747488e-05,6.4020828905232e-05,6.878345267759981e-05,True,1.4528658640935888e-15,1000,8000,0.00023842101908817367,6.878345267759981e-05,
analytic_multi,3,True,≥10%,14.195852215374183,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,4.168020243955731e-05,3.385851560973104e-05,2.37450019566832e-05,2.473748299774341e-05,True,4.002966042486721e-16,1000,8000,0.0003021692127202567,2.473748299790042e-05,
analytic_multi,3,True,≥10%,14.195852215374183,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,4.168020243955731e-05,3.385851560973104e-05,2.37450019566832e-05,2.473748299774341e-05,True,4.002966042486721e-16,1000,8000,0.0003021692127202567,2.473748299790042e-05,
analytic_multi,8,True,5–<10%,5.331474708526156,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,5.126305300705164e-05,4.423376439323131e-05,4.019569322232914e-05,4.85607591565733e-05,True,1.7554167342883505e-15,1000,8000,0.0003654662154155772,4.8560759156821556e-05,
analytic_multi,8,True,5–<10%,5.331474708526156,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,5.126305300705164e-05,4.423376439323131e-05,4.019569322232914e-05,4.85607591565733e-05,True,1.7554167342883505e-15,1000,8000,0.0003654662154155772,4.8560759156821556e-05,
analytic_multi,15,True,≥10%,14.562346224132924,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,9.251396602225214e-05,7.786328558769502e-05,1.7790958021751787e-05,3.8194530964738554e-05,True,1.6653345369377348e-15,1000,8000,0.0003597076309833829,3.819453096502833e-05,
analytic_multi,15,True,≥10%,14.562346224132924,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,9.251396602225214e-05,7.786328558769502e-05,1.7790958021751787e-05,3.8194530964738554e-05,True,1.6653345369377348e-15,1000,8000,0.0003597076309833829,3.819453096502833e-05,
analytic_multi,28,True,≥10%,14.358814176609716,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,7.027639985931833e-05,4.499496810070615e-05,3.7335358566195074e-05,3.535416190707895e-05,True,9.036560719766055e-16,1000,8000,0.00027197027773340253,3.535416190739297e-05,
analytic_multi,28,True,≥10%,14.358814176609716,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,7.027639985931833e-05,4.499496810070615e-05,3.7335358566195074e-05,3.535416190707895e-05,True,9.036560719766055e-16,1000,8000,0.00027197027773340253,3.535416190739297e-05,
analytic_multi,40,True,5–<10%,8.322516803716281,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,4.4895260972721945e-05,4.757671452405249e-05,3.575428713785616e-05,4.6400255997025034e-05,True,1.1102230246251565e-15,1000,8000,0.00013071753419613956,4.6400255997429163e-05,
analytic_multi,40,True,5–<10%,8.322516803716281,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,4.4895260972721945e-05,4.757671452405249e-05,3.575428713785616e-05,4.6400255997025034e-05,True,1.1102230246251565e-15,1000,8000,0.00013071753419613956,4.6400255997429163e-05,
analytic_multi,43,True,<1%,0.7855193616940298,3,0.02,FAIL_STABLE,True,True,True,True,,3.275575119760901e-09,1.555868766803378e-09,4.6209576623490456e-07,0.00010836949125264508,6.006157575215443e-05,5.728720037882752e-05,4.518098895114745e-05,False,0.23223027030315987,1000,8000,0.23224510920140223,0.23223515585911159,
analytic_multi,43,True,<1%,0.7855193616940298,3,0.05,FAIL_STABLE,True,True,True,True,,3.275575119760901e-09,1.555868766803378e-09,4.6209576623490456e-07,0.00010836949125264508,6.006157575215443e-05,5.728720037882752e-05,4.518098895114745e-05,False,0.23223027030315987,1000,8000,0.23224510920140223,0.23223515585911159,
analytic_multi,45,True,≥10%,15.652808162483561,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,7.995175833548484e-05,2.5297185278975737e-05,1.2777304551270802e-05,2.081163275838415e-05,True,1.807312143953211e-15,1000,8000,0.00011565185022884774,2.0811632758550683e-05,
analytic_multi,45,True,≥10%,15.652808162483561,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,7.995175833548484e-05,2.5297185278975737e-05,1.2777304551270802e-05,2.081163275838415e-05,True,1.807312143953211e-15,1000,8000,0.00011565185022884774,2.0811632758550683e-05,
analytic_multi,47,True,5–<10%,7.534490595084735,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,7.97798825373174e-05,1.2800969574959273e-05,5.344032123011387e-05,6.592518263509711e-05,True,6.866350197783356e-16,1000,8000,0.00027019820744337414,6.592518263531916e-05,
analytic_multi,47,True,5–<10%,7.534490595084735,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,7.97798825373174e-05,1.2800969574959273e-05,5.344032123011387e-05,6.592518263509711e-05,True,6.866350197783356e-16,1000,8000,0.00027019820744337414,6.592518263531916e-05,
analytic_multi,80,True,≥10%,10.05079756005045,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.000128948581292881,7.784437890378988e-05,3.362618428342245e-05,4.1579612548972546e-05,True,1.395804689683384e-15,1000,8000,0.00047611379805069303,4.157961254957042e-05,
analytic_multi,80,True,≥10%,10.05079756005045,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.000128948581292881,7.784437890378988e-05,3.362618428342245e-05,4.1579612548972546e-05,True,1.395804689683384e-15,1000,8000,0.00047611379805069303,4.157961254957042e-05,
analytic_multi,83,True,≥10%,11.078498080319745,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,3.846436746260819e-05,3.273948003565021e-05,1.7173909193059828e-05,2.3349281382913327e-05,True,1.4812222630807097e-15,1000,8000,0.00028444805480178455,2.3349281383721583e-05,
analytic_multi,83,True,≥10%,11.078498080319745,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,3.846436746260819e-05,3.273948003565021e-05,1.7173909193059828e-05,2.3349281382913327e-05,True,1.4812222630807097e-15,1000,8000,0.00028444805480178455,2.3349281383721583e-05,
analytic_multi,86,True,≥10%,10.02820019398373,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.00013671053303571736,0.00013441245423046532,6.48665153030982e-05,6.312104751028097e-05,True,3.3306690738754696e-16,1000,8000,0.00039393369192562596,6.312104751033648e-05,
analytic_multi,86,True,≥10%,10.02820019398373,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.00013671053303571736,0.00013441245423046532,6.48665153030982e-05,6.312104751028097e-05,True,3.3306690738754696e-16,1000,8000,0.00039393369192562596,6.312104751033648e-05,
analytic_multi,101,True,<1%,0.7494035500969325,2,0.02,UNRESOLVED,False,True,False,True,,2.1120416746582906e-08,1.7288289688721648e-08,2.2298286481148288e-10,0.004371270270183909,0.002823544314805332,0.6044987923200257,0.14156277462932856,False,0.161146008449049,1000,8000,0.13730758732560797,0.14183516343110028,
analytic_multi,101,True,<1%,0.7494035500969325,2,0.05,UNRESOLVED,False,True,False,True,,2.1120416746582906e-08,1.7288289688721648e-08,2.2298286481148288e-10,0.004371270270183909,0.002823544314805332,0.6044987923200257,0.14156277462932856,False,0.161146008449049,1000,8000,0.13730758732560797,0.14183516343110028,
analytic_multi,117,True,<1%,0.307658357667404,3,0.02,FAIL_STABLE,True,True,True,True,,8.05433955854498e-09,5.256438062595237e-10,1.684208805752263e-07,0.0001108308206645594,4.3290576605847786e-05,2.3740357497487176e-05,8.84549069984919e-06,False,0.31178588583811356,1000,8000,0.3118222061871068,0.3117854581003125,
analytic_multi,117,True,<1%,0.307658357667404,3,0.05,FAIL_STABLE,True,True,True,True,,8.05433955854498e-09,5.256438062595237e-10,1.684208805752263e-07,0.0001108308206645594,4.3290576605847786e-05,2.3740357497487176e-05,8.84549069984919e-06,False,0.31178588583811356,1000,8000,0.3118222061871068,0.3117854581003125,
analytic_multi,140,True,1–<5%,3.9455224664604875,2,0.02,UNRESOLVED,False,False,False,True,,0.0006184612959052301,0.0005257881873581595,1.5612511283791264e-17,0.009232153144367091,0.0033300731802037194,0.03367231311346075,0.012641560678478003,False,0.12110952419783927,1000,8000,0.1218241320274864,0.12157788654581926,
analytic_multi,140,True,1–<5%,3.9455224664604875,2,0.05,UNRESOLVED,False,False,False,True,,0.0006184612959052301,0.0005257881873581595,1.5612511283791264e-17,0.009232153144367091,0.0033300731802037194,0.03367231311346075,0.012641560678478003,False,0.12110952419783927,1000,8000,0.1218241320274864,0.12157788654581926,
analytic_multi,149,True,<1%,0.6884553394959876,4,0.02,FAIL_STABLE,True,True,True,True,,1.2603829278770815e-08,5.345593049807529e-09,3.19858308034382e-08,0.00012502317581526852,5.485625933646359e-05,3.258228264489126e-05,1.998834649893748e-05,False,0.11149610230631142,1000,8000,0.11148917700436828,0.11149351974841318,
analytic_multi,149,True,<1%,0.6884553394959876,4,0.05,FAIL_STABLE,True,True,True,True,,1.2603829278770815e-08,5.345593049807529e-09,3.19858308034382e-08,0.00012502317581526852,5.485625933646359e-05,3.258228264489126e-05,1.998834649893748e-05,False,0.11149610230631142,1000,8000,0.11148917700436828,0.11149351974841318,
analytic_multi,154,True,≥10%,16.708105881692674,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.0001677309857768184,3.389830512633005e-05,5.188881227304234e-05,6.324724366898828e-05,True,1.577923392343183e-15,1000,8000,0.00027130667388076084,6.324724367039262e-05,
analytic_multi,154,True,≥10%,16.708105881692674,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.0001677309857768184,3.389830512633005e-05,5.188881227304234e-05,6.324724366898828e-05,True,1.577923392343183e-15,1000,8000,0.00027130667388076084,6.324724367039262e-05,
analytic_multi,165,True,1–<5%,1.3741147271240406,3,0.02,PASS_STABLE,True,True,True,True,,3.0855865622326384e-08,1.1262019359616071e-08,4.0806098777768085e-10,5.5023813364420166e-05,1.6671530675764837e-05,2.1845524068584466e-05,9.168259304869614e-06,True,0.01401562990404476,1000,8000,0.014089705779605683,0.01402479816334963,
analytic_multi,165,True,1–<5%,1.3741147271240406,3,0.05,PASS_STABLE,True,True,True,True,,3.0855865622326384e-08,1.1262019359616071e-08,4.0806098777768085e-10,5.5023813364420166e-05,1.6671530675764837e-05,2.1845524068584466e-05,9.168259304869614e-06,True,0.01401562990404476,1000,8000,0.014089705779605683,0.01402479816334963,
analytic_multi,174,True,<1%,0.5449261941499001,2,0.02,UNRESOLVED,False,False,False,True,,0.08785213446993667,0.043827360077981596,4.727205932253398e-09,0.12389932662074318,0.0620837920986252,0.034103879177185784,0.017879776589743372,False,0.07467888823769242,1000,8000,0.07519455678146433,0.07477254264718176,
analytic_multi,174,True,<1%,0.5449261941499001,2,0.05,UNRESOLVED,False,False,False,True,,0.08785213446993667,0.043827360077981596,4.727205932253398e-09,0.12389932662074318,0.0620837920986252,0.034103879177185784,0.017879776589743372,False,0.07467888823769242,1000,8000,0.07519455678146433,0.07477254264718176,
analytic_multi,185,True,<1%,0.3098803887270494,5,0.02,FAIL_STABLE,True,True,True,True,,5.119024923367449e-09,1.3949759134282425e-09,8.997137346299436e-08,9.011750067533088e-05,6.305780619510204e-05,2.710130105407321e-05,2.8013271487100505e-05,False,0.02350552952293455,1000,8000,0.023744447183657626,0.02350340722075432,
analytic_multi,185,True,<1%,0.3098803887270494,5,0.05,PASS_STABLE,True,True,True,True,,5.119024923367449e-09,1.3949759134282425e-09,8.997137346299436e-08,9.011750067533088e-05,6.305780619510204e-05,2.710130105407321e-05,2.8013271487100505e-05,True,0.02350552952293455,1000,8000,0.023744447183657626,0.02350340722075432,
analytic_multi,186,True,1–<5%,3.6453051614395986,2,0.02,UNRESOLVED,False,False,False,True,,0.4948475430207465,0.26730221500572826,3.247025437413953e-08,0.00640044468193035,0.001209441198235798,0.07922704916355013,0.017544868528116788,False,0.2985764489423654,1000,8000,0.2990534412307843,0.29888636094559107,
analytic_multi,186,True,1–<5%,3.6453051614395986,2,0.05,UNRESOLVED,False,False,False,True,,0.4948475430207465,0.26730221500572826,3.247025437413953e-08,0.00640044468193035,0.001209441198235798,0.07922704916355013,0.017544868528116788,False,0.2985764489423654,1000,8000,0.2990534412307843,0.29888636094559107,
analytic_multi,187,True,1–<5%,1.538416200759337,2,0.02,UNRESOLVED,False,True,False,True,,0.00016482427269571794,0.00012345545823033016,1.2576745200831851e-17,0.004405091401661856,0.0011117007003042488,0.3849490091941947,0.18201478894582473,False,0.06523032817966426,1000,8000,0.21290691756377073,0.2128190941366487,
analytic_multi,187,True,1–<5%,1.538416200759337,2,0.05,UNRESOLVED,False,True,False,True,,0.00016482427269571794,0.00012345545823033016,1.2576745200831851e-17,0.004405091401661856,0.0011117007003042488,0.3849490091941947,0.18201478894582473,False,0.06523032817966426,1000,8000,0.21290691756377073,0.2128190941366487,
analytic_multi,236,True,≥10%,11.087489028914106,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.00013806097235243887,9.668806030231117e-05,3.969384455209716e-05,4.633008808392509e-05,True,3.973993651728112e-16,1000,8000,0.0004712700794537519,4.633008808432249e-05,
analytic_multi,236,True,≥10%,11.087489028914106,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.00013806097235243887,9.668806030231117e-05,3.969384455209716e-05,4.633008808392509e-05,True,3.973993651728112e-16,1000,8000,0.0004712700794537519,4.633008808432249e-05,
analytic_multi,246,True,≥10%,24.00968775397882,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,6.550318023436506e-05,5.261409314414414e-05,2.045299584098044e-05,2.2256712919119577e-05,True,1.4528658640935888e-15,1000,8000,0.00027940403073633397,2.2256712920315323e-05,
analytic_multi,246,True,≥10%,24.00968775397882,1,0.05,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,6.550318023436506e-05,5.261409314414414e-05,2.045299584098044e-05,2.2256712919119577e-05,True,1.4528658640935888e-15,1000,8000,0.00027940403073633397,2.2256712920315323e-05,
analytic_multi,248,True,≥10%,10.516737965501994,1,0.02,PASS_STABLE,True,True,True,True,,0.0,0.0,0.0,0.0001010326072703187,8.093748360534474e-05,4.843495490208491e-05,2.4576341725246854e-05,True,1.1102230246251565e-15,1000,8000,0.00018423884817370134,2.4576341725924454e-05,
