trial_id,layout_index,initial_sigma,repeat_index,offset_x,offset_y,in_sample,gap_bin,gap_percent,n_candidates,method,tolerance,finite,visited_count,success,worst_distance,path_length,first_visit_order,order_ambiguous,order_in_nominal_candidate_set,target_1_distance,target_2_distance,target_3_distance,target_4_distance
3344,820,0.05,2,-0.053127498961384884,0.02264753232029778,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,3,False,0.027268626007772495,0.8721261280975521,,False,,0.004823053904196759,0.004639343850794638,0.027268626007772495,0.002290631078691538
3344,820,0.05,2,-0.053127498961384884,0.02264753232029778,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.027268626007772495,0.8721261280975521,3→1→4→2,False,True,0.004823053904196759,0.004639343850794638,0.027268626007772495,0.002290631078691538
3345,820,0.05,3,0.033326135281734434,-0.021044845789260077,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.008071050896927875,0.9059390937437344,3→1→4→2,False,True,0.008071050896927875,0.0016142889142430306,0.004954232262715384,0.005164789144504817
3345,820,0.05,3,0.033326135281734434,-0.021044845789260077,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.008071050896927875,0.9059390937437344,3→1→4→2,False,True,0.008071050896927875,0.0016142889142430306,0.004954232262715384,0.005164789144504817
3346,820,0.05,4,-0.04161103226201969,0.02950829097487155,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,3,False,0.02239322021425559,0.866517549966602,,False,,0.00211645151247467,0.004073911873537605,0.02239322021425559,0.003336030107860545
3346,820,0.05,4,-0.04161103226201969,0.02950829097487155,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.02239322021425559,0.866517549966602,3→1→4→2,False,True,0.00211645151247467,0.004073911873537605,0.02239322021425559,0.003336030107860545
3347,820,0.05,5,0.049613315997151956,0.06148474428474221,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,3,False,0.021882599860049534,0.8448208712229845,,False,,0.015787599749700655,0.00531367861789232,0.021882599860049534,0.0019415761057675546
3347,820,0.05,5,0.049613315997151956,0.06148474428474221,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.021882599860049534,0.8448208712229845,3→1→4→2,False,True,0.015787599749700655,0.00531367861789232,0.021882599860049534,0.0019415761057675546
3348,820,0.05,6,0.003646109008102246,0.00282328945014645,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.001570198976001943,0.886505792543396,3→1→4→2,False,True,0.001040615250275638,0.00015933906738077033,0.001570198976001943,5.087930253728504e-05
3348,820,0.05,6,0.003646109008102246,0.00282328945014645,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.001570198976001943,0.886505792543396,3→1→4→2,False,True,0.001040615250275638,0.00015933906738077033,0.001570198976001943,5.087930253728504e-05
